id,start_date,season,season_type,week,neutral_site,home_team,home_conference,away_team,away_conference,home_points,away_points,margin,home_elo,away_elo,home_talent,away_talent,spread,home_adjusted_epa,home_adjusted_epa_allowed,away_adjusted_epa,away_adjusted_epa_allowed,home_adjusted_rushing_epa,home_adjusted_rushing_epa_allowed,away_adjusted_rushing_epa,away_adjusted_rushing_epa_allowed,home_adjusted_passing_epa,home_adjusted_passing_epa_allowed,away_adjusted_passing_epa,away_adjusted_passing_epa_allowed,home_adjusted_success,home_adjusted_success_allowed,away_adjusted_success,away_adjusted_success_allowed,home_adjusted_standard_down_success,home_adjusted_standard_down_success_allowed,away_adjusted_standard_down_success,away_adjusted_standard_down_success_allowed,home_adjusted_passing_down_success,home_adjusted_passing_down_success_allowed,away_adjusted_passing_down_success,away_adjusted_passing_down_success_allowed,home_adjusted_line_yards,home_adjusted_line_yards_allowed,away_adjusted_line_yards,away_adjusted_line_yards_allowed,home_adjusted_second_level_yards,home_adjusted_second_level_yards_allowed,away_adjusted_second_level_yards,away_adjusted_second_level_yards_allowed,home_adjusted_open_field_yards,home_adjusted_open_field_yards_allowed,away_adjusted_open_field_yards,away_adjusted_open_field_yards_allowed,home_total_havoc_offense,home_front_seven_havoc_offense,home_db_havoc_offense,away_total_havoc_offense,away_front_seven_havoc_offense,away_db_havoc_offense,home_total_havoc_defense,home_front_seven_havoc_defense,home_db_havoc_defense,away_total_havoc_defense,away_front_seven_havoc_defense,away_db_havoc_defense,home_adjusted_explosiveness,home_adjusted_explosiveness_allowed,away_adjusted_explosiveness,away_adjusted_explosiveness_allowed,home_adjusted_rush_explosiveness,home_adjusted_rush_explosiveness_allowed,away_adjusted_rush_explosiveness,away_adjusted_rush_explosiveness_allowed,home_adjusted_pass_explosiveness,home_adjusted_pass_explosiveness_allowed,away_adjusted_pass_explosiveness,away_adjusted_pass_explosiveness_allowed,home_points_per_opportunity_offense,away_points_per_opportunity_offense,home_points_per_opportunity_defense,away_points_per_opportunity_defense,home_avg_start_offense,home_avg_start_defense,away_avg_start_offense,away_avg_start_defense,game_key,conference_game
mock_2025_3_Baylor_Boston College,2025-09-16 00:00:00,2025,regular,3,False,Baylor,Big 12,Boston College,American,28,24,4,1636.9198229389526,1659.679403705892,531.3425224951544,822.7401211198049,-0.9103832306775712,0.198644540146234,0.0847065822101629,0.1040198847813037,0.1086892896425923,0.1897795634836877,0.1227061530896341,0.1100117944149819,0.1269499102197273,0.3923911513901788,0.1703083785642394,0.2061895346019283,0.1519658421863365,0.3974545175524059,0.4091947666240183,0.4357557266508093,0.3953661033690157,0.4895853586718867,0.4823111603008467,0.4846337005853444,0.4726273631922825,0.2976666978276777,0.3156546670108183,0.3427002681880138,0.3549162785599015,2.494208755328883,2.7312822353711774,2.8766567634049385,2.7763585866041756,1.148060846469159,1.1574667350242471,1.1501431069340802,1.0284012915511185,1.542620104839722,1.3051668333966775,1.5641240316862115,1.2060559860241689,0.2281415066687195,0.1224731907467955,0.0717251405514179,0.1709797834040999,0.016277066683626,0.0925790164772173,0.1291626177822673,0.1059026083312881,0.0626517733390885,0.2171756065977683,0.158308374877732,0.0667332113101131,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Colorado State_Eastern Michigan,2025-09-18 00:00:00,2025,regular,3,False,Colorado State,Big 12,Eastern Michigan,MAC,32,34,2,1673.5514369386,1603.5730906435567,753.8682432573321,731.4634806512195,2.7991338518017255,0.1770098988918489,0.2033049451319039,0.1519279711367516,0.1507017006296833,0.0343437809999561,0.1223531546087232,0.047836068193342,0.1332925207020196,0.2871787117305526,0.2484532168363646,0.3194097264335085,0.2803848264192763,0.4179225767908696,0.4111836533166705,0.4124489310099503,0.3845932717905295,0.5215159789412974,0.4489783540097048,0.468302768549172,0.4579389585665369,0.3683956385177091,0.3078602054921891,0.3146027680399371,0.3468160614270917,2.8655098239194468,2.955186031944152,3.3727996317890483,2.9838130087613925,1.0775579716915018,1.0826498495942434,1.2337084350639125,1.1547428550126624,1.442511288139968,1.2792594998197786,1.4128982582765592,1.5274924406457584,0.1313622280831199,0.1133917740114988,0.0516220336220567,0.1377184035111103,0.1192340886453635,0.0709808879997478,0.1232451844894114,0.0768992393768017,0.0624373464908713,0.1051519313271375,0.1144723501442054,0.0973257293129448,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_NC State_New Mexico,2025-09-17 00:00:00,2025,regular,3,False,NC State,Sun Belt,New Mexico,American,5,49,44,1444.4744008653315,1481.178192755258,671.0324969578394,218.53402847049733,-1.4681516755970552,0.2463445944134605,0.1329471692605901,0.2332352235629624,0.2060712303524915,0.1376079845972189,0.1209490288135489,0.0694540989094021,0.1595261389330629,0.3352198576754705,0.2808639509964121,0.3047987631029009,0.2545794168695199,0.3999007429756392,0.4197774553441686,0.4773924231341879,0.4361771945102369,0.4767921838248734,0.4760353734373928,0.509488157782942,0.4745167755698445,0.3066783724015681,0.3159893686216318,0.2966051092542884,0.3336991673028059,3.015900558538953,2.940063352442591,2.956475637886911,3.004297163745435,1.1263680798987146,1.071571382245566,1.1453915584106855,1.0448479052347452,1.3941199456783198,1.393392832406729,1.568382836831333,1.6554361588950808,0.1421924916853678,0.0872366624668569,0.0419356597967949,0.1568661084500115,0.1298079445103108,0.0664004452931955,0.0646647978965951,0.0936739746558253,0.1015779402560055,0.120072823090115,0.1008071648667757,0.0582014700646776,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_California_Kentucky,2025-09-18 00:00:00,2025,regular,3,False,California,C-USA,Kentucky,Sun Belt,19,11,8,1674.4905399807428,1462.7959671178849,430.1620217765704,623.5709089414247,8.467782914514318,0.1673235198482647,0.165760158944263,0.15486027257553,0.0806613818231411,0.093383500620105,0.0752801617619414,0.0479793641372357,0.0520268231129766,0.1545300453582275,0.2117812146929832,0.2418736933840014,0.2789489553676446,0.4322516402268813,0.4491403867663495,0.4302518096225513,0.4700239244645435,0.4333250241127557,0.4598939759561191,0.4537165970484942,0.5365986521684185,0.2720709664276901,0.3242080963333343,0.3340439558422943,0.3379631651449806,3.1199290259687147,3.096257044206266,2.7774657333939015,3.3913145142188528,1.14534358224112,0.9643186078697475,1.177819320492566,1.0464468328438077,1.3594111820303802,0.9697428483802188,1.244312092297737,1.4079004335487568,0.1819555430011605,0.1148905839241822,0.0079676928181602,0.2058875209894558,0.1034586958131463,0.0930950575617532,0.1130602434482684,0.1334365407824671,0.085817277329446,0.1274656712589609,0.1058739527773651,0.0517769411447914,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Kennesaw State_Massachusetts,2025-09-17 00:00:00,2025,regular,3,True,Kennesaw State,C-USA,Massachusetts,SEC,17,10,7,1493.8434532896608,1589.9439262403823,524.221242729195,523.3391842425189,-3.84401891802886,0.1711103104539523,0.2007899052359056,0.1193785252454759,0.1026269402381922,0.1078007259672391,0.082587706605515,0.1997129244369534,-0.0236564591656601,0.292642444319626,0.2600720345681293,0.2158004631490095,0.2549521695855653,0.4052861652073174,0.4804289899481631,0.3594647332139439,0.4222343461860727,0.4341435418383539,0.4219241772488075,0.4337587998050677,0.4416975640007773,0.3243870015962471,0.3151889141293772,0.3503645151082379,0.3204365681245301,2.8528325239081314,2.947734530650841,3.3451331296781537,2.762140681582516,1.267933269924424,1.159828680162495,1.2043761513264275,1.1082845692014738,1.133706251302958,1.1977696698455909,1.5346117774879129,1.394318771186514,0.1548427581373777,0.1615513547907967,0.06670424567483,0.158252499475757,0.0976690846364938,0.05485613126898,0.0853529803173654,0.0704638794560835,0.0785819963815641,0.1860763697939379,0.1353981388998502,0.077026156229961,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Utah_Kansas State,2025-09-20 00:00:00,2025,regular,3,False,Utah,ACC,Kansas State,SEC,23,34,11,1565.6356658615755,1529.4148845717702,515.6261735179144,583.7199282824639,1.4488312515922188,0.1836853073170994,0.0606918671605162,0.2165410920132493,0.1015758152620018,0.1500430120833434,0.1108188767982636,0.2066641644036861,0.1203272185645438,0.2717154364071099,0.1442188634254041,0.2342664274922028,0.4076006734219276,0.438987486652963,0.495556591568736,0.4180474067965562,0.3953363481460125,0.4480172654122887,0.4545682131013869,0.4948912460780001,0.5115127783386855,0.3499943147907237,0.3239275577391845,0.2986688780526257,0.3013140711374924,2.7756553332808047,2.9210190156597937,3.028371492168434,2.8811387739067182,1.1903652576451351,0.9812551781034184,1.157590613290686,1.1930983491756748,1.50501700684067,1.1506760215715957,1.3887366264608012,1.4644215726205871,0.2150489927655348,0.1230971471865019,0.0457428129034474,0.1948424149798164,0.1539897595644852,0.0699500907919112,0.157821937396297,0.1117059693879013,0.0508841479350835,0.1612419720581122,0.0710706685571435,0.0601110705988962,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Stanford_Ole Miss,2025-09-19 00:00:00,2025,regular,3,False,Stanford,SEC,Ole Miss,Pac-12,34,13,21,1211.3948296109068,1501.0669963954476,650.2890547161084,314.31819838237243,-11.586886671381636,0.2240406515080924,0.115350240129429,0.1987101849773958,0.1830867265800962,0.0561144844809484,0.173257221421743,0.0467332097209153,0.0915071482846771,0.2526152204282331,0.3852028184668264,0.11150389345775,0.1179514433650523,0.4256694670486604,0.3895421840331641,0.3902132539357925,0.3479300760082731,0.4976205779826005,0.4980170427999382,0.4762614380251783,0.5165379536433704,0.3202178031692436,0.3131425052922864,0.3201892930126711,0.3233147693661862,2.841307331667263,2.9511206883270495,3.020124900413928,3.2162951975065948,1.0711315346530228,1.0814158695405491,1.1403970493224953,0.9712992825581545,1.484199216584014,1.4492675144658906,1.5756837180891423,1.35323846060106,0.2132921248882197,0.1076204876889928,0.1028484513503186,0.2085702626586381,0.0708857755498681,0.044177790909609,0.1843110246599717,0.1196301551944662,0.0642342469141162,0.1079470388303204,0.1435885012658195,0.0774640224523324,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Boise State_LSU,2025-09-18 00:00:00,2025,regular,3,False,Boise State,Sun Belt,LSU,MAC,17,42,25,1693.203197282876,1464.2820790312524,564.5408864989334,883.5238579312402,9.15684473006495,0.2781591045539515,0.167550334863953,0.1499621740997665,0.229181749930766,0.0858540013077019,0.1168347657475565,0.0474666046371835,0.0197698142204888,0.2923337071006808,0.1982995540869103,0.2985478755376519,0.2143118114624767,0.4323577003117576,0.4033000500205413,0.4143125051842526,0.4069583891736966,0.4457142722636069,0.478763182725579,0.5596817342326289,0.4512879040025297,0.3163551133768071,0.3588446130299622,0.2970474534735041,0.330550326455698,3.0953649912426227,3.0193924272907537,3.136029745345165,2.802317652078382,1.0136758015929026,0.9314848592892248,1.224244014884348,1.3213393127471385,1.5627764783535996,1.242924520687945,1.2075389635898317,1.3984324724129826,0.1189987016838019,0.0781520134003898,0.0426000325885885,0.2132705723867976,0.113624688718833,0.0570093370153799,0.1181695478133387,0.1073243784284053,0.0727408317553237,0.1256564910561499,0.0497244860898089,0.0683474645616266,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_UNLV_Utah State,2025-09-19 00:00:00,2025,regular,3,False,UNLV,ACC,Utah State,C-USA,36,10,26,1509.91175698321,1460.3748429332422,464.908787686186,262.1160447348199,1.9814765619987065,0.1475370054648085,0.2494174296128402,0.1692277060404272,0.2937469686372462,0.0539400307712471,0.0616761428936269,0.0829236676757501,0.0753746145063142,0.1524525295097237,0.1345595274896792,0.3446491216047999,0.2524671579887586,0.4863812638991061,0.4080577401351037,0.4568390790924337,0.4120063089120293,0.5177624081968859,0.4318134621946062,0.4923510224133342,0.4975337001861892,0.3647840238241635,0.3287050779184762,0.3408709246222076,0.36215601003775,3.289847723992494,2.6808735165814825,3.1343151302581114,2.6855474797324144,0.9645788875512432,1.0963575841001911,1.1631721734166782,0.9209948259674622,0.9776873045105772,1.978986876149584,1.4235515804284196,0.9009126170361258,0.1025741102543782,0.1098495643596443,0.0373115996053842,0.1834199311820176,0.0997743434226413,0.0356409081319073,0.1641987017827584,0.0960301942076935,0.0861552782354087,0.2234283336000923,0.113365264101225,0.0395520317461986,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Ohio_Texas,2025-09-18 00:00:00,2025,regular,3,False,Ohio,Big 12,Texas,SEC,38,33,5,1400.2548729647413,1652.03797973581,637.3281095918552,864.4181911897932,-10.071324270842752,0.307334137236487,0.1946135120974415,0.0588290569622356,0.0598619722737864,0.1170081060036619,0.1371192070616553,0.0928989757722993,0.1775183447949514,0.2572500846766249,0.2246843628288753,0.1161848400694042,0.1325771604337589,0.4535626790506378,0.3745645238924877,0.460543947321878,0.5167276671916518,0.474645742954658,0.4754353631291828,0.503742473410566,0.477847429162457,0.3422693905941691,0.3474253564342863,0.3005450106753451,0.3336479689940308,2.970350130575968,3.2381682426099205,3.1623406176096593,3.1365504392644348,1.2442896540900674,1.1938040468227853,1.0965860897934672,1.1585275592326592,1.17466562714933,1.5127719157588315,1.486489868833983,1.5382574391575763,0.1685187544414436,0.0435053298005928,0.0692655074702267,0.1563253707325558,0.1766981752200931,0.1066077738665833,0.1363928082218043,0.1093390340435103,0.0483467728508674,0.1599245089763944,0.0880304335756233,0.0949348806672332,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Army_Purdue,2025-09-17 00:00:00,2025,regular,3,False,Army,Pac-12,Purdue,Big Ten,27,38,11,1684.1689657567908,1510.9731911169797,659.3392919777144,403.17347086512586,6.927830985592445,0.1261894578034427,0.2066953072304986,0.0774004655352732,0.1800752042143739,0.1412520620513166,0.043257822416364,0.0720982715756456,0.1540899443880024,0.2217657620691091,0.1760101729731239,0.2626457388246278,0.1293673161965584,0.3713874375378901,0.4298978766950496,0.4337709652618277,0.4056702281540111,0.4942923245830085,0.4547650640621411,0.4622412085772787,0.4616972267945998,0.3666780180956113,0.281679992787715,0.2982458218228037,0.3235383687018436,3.10549011234605,3.316288314268285,2.6513586268445652,2.7158201927984496,1.044454875061662,1.1806992272462729,1.0598832732643475,1.1129729351912334,0.9284978639641304,1.239075861905687,1.2242619295137014,0.9819238902443848,0.1574222229100102,0.149087286472409,0.0751279617760676,0.2408672476060459,0.1528124785912984,0.0363120217266008,0.1992543617593061,0.0996634431755362,0.0641544678938764,0.0981982717733059,0.1092237655708642,0.0999857136138747,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_App State_Arizona,2025-09-19 00:00:00,2025,regular,3,False,App State,Big 12,Arizona,American,36,30,6,1804.194268759746,1280.7026955598817,702.4226560943891,630.9217989759762,20.939662927994576,0.2396108174000223,0.1852091411999743,0.0976700254168937,0.1077583901900114,0.0904466513771443,0.128099414933641,0.0734611593416328,0.1083974091964998,0.2517221251718069,0.1576214743732659,0.2902364630740944,0.2694150943422941,0.4773705824492791,0.364723673414814,0.4624897561316012,0.3612644337714571,0.5284867172588331,0.5401036051284381,0.4383792970495926,0.453595884086,0.34674871657573,0.2872013561147279,0.343548988563759,0.3337233149224978,2.8375556342323898,2.760097804098129,3.3091562723821317,2.9384009451664705,1.1437501843233038,1.2140089584465146,1.0542110829630116,1.2839853604899545,1.2738854923353684,1.2776948582951624,1.639938567838764,1.0975425555645109,0.1221457473300555,0.08587520828375,0.0542125087920616,0.1768750941586059,0.1271615547693986,0.0817006599885208,0.2001469195502511,0.1306517752932092,0.0667689808172212,0.2208857709715669,0.1239807989997839,0.0619040673442816,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Florida State_UConn,2025-09-17 00:00:00,2025,regular,3,True,Florida State,MAC,UConn,ACC,50,34,16,1635.0179733738034,1293.6901070314389,792.1865104670695,526.5349603366619,13.653114653694583,0.1549943276301988,0.1983838669652485,0.0515232842741547,0.1113711457084617,0.07100294951128,0.1280957387062005,0.1122648520008027,0.1486392301977333,0.2355044111271691,0.3015574326719081,0.220463745844647,0.174489869053191,0.4678495712942041,0.4154151845557882,0.3912060067857079,0.3783064474960657,0.4356330551459301,0.5094008026180319,0.4832024054366095,0.5358156318444108,0.3600281715251106,0.3080229581025662,0.3418730113187037,0.2853390733273346,2.6734876785008717,3.282848984661495,2.903591113442702,2.7318065763656736,0.9636346538525667,0.9686537746832764,1.138028175492697,1.090902387296221,1.088109486230369,1.284309041146802,0.8122377960869475,1.2504389376978935,0.1810019816802587,0.1209846087884702,0.0348053440169155,0.1883524533562901,0.0977464455947021,0.0117238545946038,0.1946498408201769,0.0938667416286025,0.0976969440504495,0.1809506572668599,0.129533852634397,0.0803984712441958,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_UCLA_West Virginia,2025-09-20 00:00:00,2025,regular,3,False,UCLA,Sun Belt,West Virginia,Big Ten,52,29,23,1371.2884291530445,1458.9911442654816,665.280265013051,747.0734413763267,-3.5081086044974925,0.2700479705372872,0.2152154107215199,0.1922556638336505,0.1521314069586672,0.1059279117797163,0.1699838940510955,0.1620069764476037,0.1061318211859606,0.3777051724001837,0.2749316824523601,0.3662570417176657,0.2962585238881761,0.4852356360576086,0.3472706108674784,0.4000180168953243,0.4174897609058376,0.4285086259715471,0.4708942265509174,0.4949725797356359,0.4923276743624908,0.363816622344551,0.3440439509036036,0.4073141635473294,0.3560723907783855,2.9511243526211044,2.7982921574043003,3.103177797208083,3.161370250397795,1.1568345646402491,1.165366581737698,1.1327176322689747,1.1541049873075595,1.5209592915597543,1.3154931838293151,1.509347606372689,1.3253759544751018,0.2302853537686882,0.122396739520132,0.0820118628723348,0.2015563098149939,0.1122033429921845,0.0752193421841128,0.1692477083233703,0.0665835122791328,0.0704710325602132,0.0956073214610249,0.1162118238476248,0.0543781937436739,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Indiana_UAB,2025-09-19 00:00:00,2025,regular,3,False,Indiana,Big 12,UAB,Sun Belt,27,19,8,1420.4175274464728,1400.089470218085,940.958063279932,443.6063849468167,0.8131222891355264,0.0302087891408738,0.2171746500085441,0.1226146990661748,0.2056606146833126,0.0649719939416323,0.0940119806821351,0.1132033488616291,0.1418442906211529,0.2268584335002313,0.2719036733703158,0.3674803441310383,0.1792827381670889,0.4552767093357519,0.4129706904711581,0.4276746736730098,0.4426885175361542,0.4762528098055236,0.4646698625604051,0.4840915249490435,0.4583188966476494,0.3683415111243037,0.2826574234907311,0.3077663479593267,0.3216170261307459,2.5457406179488453,2.7666013300622327,3.1474611355228994,3.135063594252004,1.1764799536739898,1.0935584992145884,1.0775547948631896,1.046656777985724,1.0166822984468271,1.0728870622600009,1.3119148054321104,1.248815413919469,0.218469104910395,0.120503810375358,0.098306241951284,0.1607540579138729,0.157868023702827,0.0633547795302149,0.2082335834270124,0.1185480832304247,0.0648443123892505,0.2276469748765209,0.1445720272905831,0.0638489070361592,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_SMU_Arizona State,2025-09-16 00:00:00,2025,regular,3,False,SMU,C-USA,Arizona State,American,0,34,34,1690.1099835978605,1454.1063605558682,288.6071588771384,649.9974232663017,9.440144921679694,0.0254708250715776,0.2057638546013344,0.1458499619029011,0.1810912482395268,0.0985835238264352,0.1645931626488573,0.0863504109555264,0.1726217822880604,0.3179555427266946,0.3428674960174191,0.172837265664096,0.1577554409409485,0.3676777573124529,0.3959368868715624,0.3836885221536658,0.3613251290289082,0.5864518868881524,0.4557839667665255,0.4766060282866092,0.4578742324296013,0.3390282643748216,0.3090614050757699,0.3148716221493988,0.3368712942029742,2.687718633042816,2.8456343919321117,2.7449874878972462,2.8417371025053453,1.070488217541644,1.0637319461620067,0.9911280518008612,1.0579596313832644,1.281653489399594,0.8097490082831537,1.4756166844767602,1.1129435814638964,0.2433155762994679,0.1538117800204794,0.0657555766394171,0.1194664073502898,0.1037556991770898,0.0930432008352818,0.1900334234015301,0.1336784768054011,0.0752062120920697,0.2210183788011461,0.0493539676439079,0.0250675328898826,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_UL Monroe_Jacksonville State,2025-09-15 00:00:00,2025,regular,3,False,UL Monroe,MAC,Jacksonville State,Big 12,11,23,12,1606.3582678201851,1465.7456624724311,481.5773986456723,563.4494020195128,5.624504213910159,0.1794679328615903,0.1958931987444357,0.0655801444895096,0.2119268714121454,0.102760530157923,0.1382296746371871,0.1621926380983729,0.0822260804342563,0.0831074810980253,0.1915150300461809,0.2088751234583559,0.202866077138559,0.4401577141939938,0.4508453303485593,0.4375900435350691,0.3886113553214367,0.4727534143114155,0.5066734243240026,0.4713000887980381,0.4594806347460534,0.3089716703609067,0.3403243118696566,0.2470494228116773,0.2539111867739951,2.880672336565419,2.5824497223337235,2.85115100014595,2.993585900283424,1.2118334020192985,1.1525222383807772,1.2163698898208557,1.1246282769879876,1.2459763957290255,1.0543904475645285,1.3517977062896565,1.6423603981602748,0.1953785753572379,0.1240363399178455,0.111818714171978,0.1372306995401631,0.1503776265964791,0.1082104458517598,0.1139189189904873,0.124509802365313,0.070139231325288,0.2426717049880598,0.0977634077662601,0.0762167333638256,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Florida Atlantic_Western Kentucky,2025-09-17 00:00:00,2025,regular,3,False,Florida Atlantic,C-USA,Western Kentucky,Pac-12,38,4,34,1559.32796778967,1532.9434044728882,546.5794889820379,384.6038541345948,1.055382532671265,0.1399407179427321,0.1203461839318897,0.1275983437746494,0.1499731306486436,0.0763030582304013,0.0629457300026877,0.1437116333332741,0.0634867571724139,0.1612311520457656,0.1574398264072802,0.2672100461080544,0.3317577772379347,0.4073915872905918,0.5174967009938791,0.4163608597508724,0.4248896732505289,0.4789081978739617,0.4947153787525252,0.4485660684803562,0.4803994776672345,0.2865330412552092,0.3186240228596609,0.3001693755942475,0.2686023288976092,3.046131765639842,3.376310486089873,2.658528629125409,2.7079913945650693,1.177805178576077,1.167916276437932,1.0815404626952434,1.012684254001186,1.3283636754487986,1.117410603488933,1.2740310704428324,1.563501276214328,0.1753418029713605,0.133363402481288,0.048078999395338,0.1142282368195316,0.0823786042058299,0.0858103800066971,0.203895878923947,0.1273621338233202,0.0711469102050475,0.2019169771840354,0.1003737658709443,0.0931511642374021,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Virginia Tech_UTEP,2025-09-18 00:00:00,2025,regular,3,False,Virginia Tech,SEC,UTEP,Big 12,23,52,29,1482.838896176807,1558.088238385896,607.6833785459929,581.0877870204909,-3.0099736883635524,0.0557803210784229,0.221499099789628,0.1179434778846501,0.2120753390497519,0.0728226584995331,0.1519020094723056,0.1017105916986787,0.1053609186485917,0.2903120894055387,0.1831141046003414,0.0100848533999827,0.3148694928680205,0.4610708638513208,0.4169623017188801,0.3750840141521036,0.3860082368295995,0.4879280977891028,0.4471871054693077,0.4684370747623335,0.4072364234196216,0.3195205714714036,0.2884976994312361,0.3007684436709661,0.3064425209202338,3.0944101516298432,2.787559020573263,2.939210518007372,2.9233617020854887,1.113059743779653,1.081384819304539,1.153683987759999,1.077910843337354,1.206914144734029,1.243780784032955,1.3902607741580182,1.0597214219028677,0.2978309486641282,0.0567990666303304,0.0586672048433426,0.2186566812859058,0.0597193102077574,0.0428677690351507,0.1554006890800425,0.142611662923009,0.0390080411363495,0.1446851108582434,0.0929991455243936,0.0992029013539956,,,,,,,,,,,,,,,,,,,,,,
mock_2025_3_Florida_Houston,2025-09-15 00:00:00,2025,regular,3,False,Florida,Pac-12,Houston,Pac-12,37,16,21,1571.1749317573615,1452.074935171353,788.3155972494025,570.8245963551024,4.76399986344034,0.0813733062774949,0.1301267236676038,0.1702298544719915,0.1635632299004067,0.1823826814118016,0.0823826508784232,0.0338929203566388,0.058850560489586,0.2023291950709857,0.1606670687163581,0.2615990685912799,0.1900793524020541,0.412109296475881,0.3998133201731606,0.4090515168743983,0.4617189490241012,0.4567720227269971,0.4099698567100625,0.506320682760228,0.4716000016995563,0.3196608766030104,0.2879133711202575,0.3031605375041212,0.3120739520155794,2.745945572389119,3.0751775173244584,2.9177114612759127,2.972850092135515,0.998659578104738,1.0180309509063132,1.0674249330242092,1.0308856880205557,1.6300807007960996,1.4088240818477642,0.88957482054763,1.5131581224097903,0.1064966290925345,0.0897877914886052,0.0785958458232511,0.1219497764574814,0.1578755650429824,0.0877804023579115,0.1838296603663208,0.1378510287100255,0.0363559023403734,0.1433936213948631,0.1600583035015791,0.0628771363845026,,,,,,,,,,,,,,,,,,,,,,
mock_2025_4_Rice_Navy,2025-09-22 00:00:00,2025,regular,4,False,Rice,Pac-12,Navy,Big Ten,24,1,23,1541.394992277535,1381.8940879898148,739.0036006459942,530.281560318107,6.380036171508809,0.2094144542714998,0.1323249083974614,0.1111799916952416,0.1405431687636299,0.2454341293400093,0.1849159332375097,0.0606513618387587,0.1378684187601658,0.3093625143684775,0.137265584740421,0.0528859711302626,0.2986975978261785,0.455249753896236,0.4028762437522325,0.4393868158652705,0.4493840540700642,0.4881613579144482,0.4690031592906394,0.4370499589625178,0.4116620870565236,0.3591395540821751,0.3023643088902821,0.3657332853990757,0.347707640054138,2.8794219235777003,2.9956817234621624,2.929374181033757,3.1655402182821333,1.3255957530397062,1.0339445458587593,1.3645803428358936,1.2654073890881092,1.3495537700143043,1.4733383521164627,1.5010190913717751,1.2051788659324605,0.1933930610827444,0.1349856197041104,0.0628263727956752,0.1208701117638972,0.0905956616192702,0.0366619435367992,0.2444823511417162,0.1280672279931429,0.060574654182107,0.2227691994997939,0.1474235376353373,0.087237918751037,,,,,,,,,,,,,,,,,,,,,,
mock_2025_4_Pittsburgh_Baylor,2025-09-24 00:00:00,2025,regular,4,False,Pittsburgh,Mountain West,Baylor,American,27,34,7,1602.2596944112024,1474.1053848617096,398.7174440394032,531.3425224951544,5.126172381979713,0.1413375399720433,0.1302874531947016,0.1780515072270775,0.084149169708185,0.1911130566525397,0.1723405559325733,0.0016995841044933,0.0558316357659224,0.2559648826546096,0.3769710596794204,0.2501371373219498,0.284942518156952,0.4829465218365444,0.4770184894802326,0.3809188985760702,0.4421101855831898,0.4032692671936739,0.5029860202831915,0.4672404554534823,0.4202170498805865,0.3147101726238568,0.3382884719320767,0.3494189932112113,0.2904615344037956,2.8528153375033676,3.090206323717941,3.1009101042990483,3.006713097761779,1.0145438592352236,1.1347692482420884,1.0383689554045532,0.9604391291821868,1.4129441857740614,1.1030091905438204,1.135357068111802,1.5447053500857362,0.1524131521253237,0.1629063681688848,0.0264421768812449,0.1094924203588162,0.1254870656746777,0.0846508548533939,0.1557586463412522,0.1327788941342263,0.0691753354861445,0.1750469399661092,0.1338753581706113,0.0782384613230384,,,,,,,,,,,,,,,,,,,,,,
mock_2025_4_Tulsa_Georgia Tech,2025-09-27 00:00:00,2025,regular,4,False,Tulsa,C-USA,Georgia Tech,Pac-12,31,34,3,1374.6012132560193,1452.1187397657154,785.6248593884677,503.907461816838,-3.100701060387846,0.2342413927604012,0.0989659543221911,0.1724763301607031,0.1063142078647331,0.059899252738524,0.1481766919037248,0.0036758674972302,0.1551169304490853,0.2517056149228648,0.1403787928383095,0.3417381425845242,0.2870155994342948,0.3722034751058785,0.429202843897237,0.3650657986838286,0.3575077841611713,0.4925484644380935,0.4662874507672541,0.4547644257291678,0.4417712805777213,0.2964477633998386,0.3100195390274485,0.3444498435483614,0.3182177465375005,3.129075104493413,3.161619833042842,2.9277794031133477,3.112559876635314,1.2718366354490098,1.0549076247061044,1.3039105941531488,1.166191102122484,1.0780358885229844,1.1451606318232634,1.3438987149938997,1.416267602893153,0.1453183959732899,0.1267376803810761,0.0818909106925922,0.1935882213276143,0.0895732696890821,0.0656746810842927,0.1340576226477047,0.1145661089581537,0.086831331668156,0.1515228537614929,0.1172121595952141,0.1168709444112354,,,,,,,,,,,,,,,,,,,,,,
